id,rating,reput,worth,wage,ht_cm,preferred_foot,work_rate,pace,shooting,finishing,dribbling
246438,67,1,1060,11.903,69 in,Right,Medium,77,68,68,64
252578,64,1,1093,10,182,Right,Medium,67,53,45,64
247197,68,1,1100,12.446,180,Right,Medium,83,32,27,61
207741,62,1,1022,11.359,188,Right,High,63,61,60,62
240095,72,1,1208,25.494,175,Right,Medium,70,61,52,62
247115,57,1,1026,10.082,71 in,Left,High,77,43,40,54
238044,62,1,1031,12.446,68 in,Right,Medium,78,29,28,54
172756,66,1,1016,10.815,74 in,Right,Medium,37,49,33,59
232610,73,1,1237,20.601,68 in,Right,High,90,69,73,74
263378,62,1,1044,10,175,Right,Medium,67,60,59,61
230802,68,1,1093,15.165,66 in,Right,Medium,73,62,65,69
25798,71,1,1046,10.109,189,Right,Medium,33,73,76,63
193860,72,1,1136,21.144,180,Right,High,72,67,68,67
247356,64,1,1037,10.815,180,Right,High,61,26,22,58
255047,65,1,1071,10,184,Left,Medium,51,31,29,39
251501,64,1,1078,10.217,180,Right,High,70,56,54,61
241404,64,1,1028,10,71 in,Right,Medium,59,25,19,52
240273,76,1,2190,36.366,182,Right,High,78,64,63,79
152879,75,2,1187,39.628,177,Right,Medium,37,67,60,74
261215,53,1,1014,10,173,Left,Medium,59,23,20,54
252320,59,1,1037,10.272,182,Left,Medium,71,23,16,58
262765,63,1,1028,10,76 in,Right,Medium,53,29,25,43
258787,61,1,1051,10,176,Right,Medium,68,51,53,56
211173,68,1,1100,18.426,72 in,Right,High,65,67,73,61
248231,63,1,1086,10.815,66 in,Left,Medium,77,58,59,70
240969,66,1,1136,10.815,69 in,Right,High,68,65,67,67
245036,53,1,1013,10.815,184,Right,Medium,69,26,21,36
250909,66,1,1069,12.99,67 in,Right,High,90,38,30,62
234358,65,1,1071,10.815,178,Right,Medium,82,52,55,65
261539,60,1,1039,10.272,71 in,Right,Medium,72,30,22,56
248376,49,1,1007,10.272,172,Right,Medium,66,47,43,53
211271,64,1,1044,10,182,Right,Low,60,33,31,55
255825,64,1,1086,10.272,71 in,Right,Medium,71,38,38,48
240866,53,1,1016,12.446,178,Left,Medium,64,34,34,49
236679,76,1,1829,18.97,167,Left,High,78,66,65,78
229261,80,2,3200,24.95,191,Right,High,83,64,66,76
263895,55,1,1021,10.815,182,Right,Medium,58,34,29,52
203486,82,2,3200,50.501,175,Right,High,80,76,74,86
247911,65,1,1067,11.903,177,Right,Medium,68,62,63,66
216437,71,2,1143,14.621,75 in,Right,Medium,65,28,21,45
222515,77,2,1757,14.621,183,Right,High,81,64,63,78
183945,64,1,1033,10.272,190,Right,Medium,87,59,60,60
199042,80,3,2009,38.541,67 in,Right,Medium,65,71,66,74
241591,66,1,1100,13.534,174,Left,High,85,59,59,66
209965,61,1,1022,10.815,188,Right,Medium,63,59,61,59
263754,58,1,1033,10,186,Right,High,69,53,52,57
213839,70,1,1150,12.446,75 in,Right,High,53,68,70,72
225564,66,1,1086,11.359,181,Right,Medium,60,48,39,64
258503,60,1,1039,10.815,70 in,Right,Medium,63,37,29,63
205752,67,1,1071,10.815,69 in,Right,High,80,61,61,66
227362,68,1,1100,12.99,188,Right,High,45,49,50,46
264081,63,1,1078,11.359,185,Right,High,67,63,69,65
206113,85,4,5654,69.528,176,Right,High,83,84,86,88
235133,66,1,1062,10.815,183,Left,High,82,62,64,64
253314,57,1,1013,10,72 in,Right,Low,58,36,35,40
202073,65,1,1044,10.815,185,Right,Medium,54,55,49,54
264464,63,1,1071,10.136,70 in,Right,Medium,67,48,45,59
210648,75,2,1331,27.124,193,Right,Medium,48,20,17,53
260635,48,1,1009,10,185,Right,Low,56,22,17,30
235536,69,1,1215,18.426,178,Left,Medium,68,54,49,60
182888,73,2,1150,22.775,188,Right,Medium,54,53,40,64
235906,65,1,1114,10.815,76 in,Right,High,69,59,62,69
256741,63,1,1039,11.359,73 in,Left,High,57,60,60,61
209061,71,1,1136,16.252,173,Right,High,89,64,65,70
262536,58,1,1035,10,69 in,Right,Medium,76,32,33,52
210136,75,1,1432,10.217,183,Right,High,77,46,38,63
246752,61,1,1057,10.245,177,Right,High,85,56,62,69
222716,80,1,3020,18.97,69 in,Right,High,86,75,75,86
154950,76,2,,,180,Left,High,73,70,66,78
205185,67,1,1069,12.446,190,Right,Medium,72,38,39,54
242402,64,1,1051,12.446,71 in,Right,High,93,58,57,66
231615,61,1,1033,11.359,179,Right,Medium,81,51,52,58
240524,61,1,1037,10.245,73 in,Right,Medium,88,57,59,60
257183,59,1,1035,11.359,72 in,Right,Medium,62,50,50,60
223962,69,1,1143,11.903,187,Right,Medium,72,55,52,65
234111,75,1,1901,28.212,185,Right,High,71,71,70,75
241044,65,1,1107,11.359,190,Right,Medium,53,33,29,40
242054,68,1,1122,12.99,173,Right,High,79,51,42,72
245653,65,1,1078,10.082,184,Right,High,69,66,67,61
202464,68,1,1093,13.534,69 in,Right,High,76,62,63,71
164471,69,1,1042,12.446,74 in,Right,Medium,32,73,77,58
226803,69,1,1093,11.903,74 in,Right,Medium,69,31,35,43
234319,72,1,1353,22.775,183,Right,Medium,69,59,58,70
242267,75,1,1576,17.339,175,Right,Low,75,40,30,59
264520,58,1,1035,10,178,Right,Medium,64,55,50,65
251653,62,1,1058,10.272,187,Left,Medium,59,38,34,53
225523,74,1,1273,21.144,180,Right,High,83,64,67,74
252119,63,1,1046,10.815,187,Right,Medium,49,34,38,47
243827,61,1,1053,11.903,73 in,Right,High,70,32,26,53
255063,62,1,1031,10,179,Right,Medium,49,35,35,41
191209,70,1,1093,16.252,71 in,Right,High,71,63,63,71
196801,72,2,1107,18.97,186,Right,Medium,39,48,44,59
263559,63,1,1078,10.272,70 in,Right,Medium,66,59,60,67
146536,84,2,1937,26.037,172,Right,High,87,69,65,84
263833,54,1,1019,10.272,66 in,Right,Medium,69,51,53,62
237204,61,1,1051,10.815,75 in,Left,High,82,57,57,60
251545,67,1,1158,13.534,180,Right,Medium,75,60,66,74
240690,77,2,2226,35.279,180,Left,High,87,71,79,84
242324,68,1,1093,15.708,182,Right,High,72,63,67,68
230278,71,1,1129,18.426,69 in,Right,Medium,82,63,68,71
229683,73,1,1215,16.252,185,Left,Medium,65,77,79,75
195396,64,1,1040,10.136,182,Right,High,72,62,63,66
226380,75,1,1540,41.259,70 in,Right,High,84,75,78,79
232446,63,1,1078,10.272,73 in,Left,Medium,66,51,42,63
222209,63,1,1042,11.903,75 in,Left,Low,36,26,19,35
242389,69,1,1143,11.903,173,Right,High,76,59,58,73
231090,65,1,1049,10,71 in,Right,High,80,44,45,70
259920,55,1,1010,10.272,180,Right,Medium,70,43,40,56
201911,65,1,1051,10.815,187,Right,High,66,65,64,64
231145,66,1,1078,10.815,69 in,Right,High,75,62,62,65
255500,52,1,1012,10.272,184,Right,Medium,57,38,38,51
232465,65,1,1013,10.272,67 in,Right,Medium,35,35,32,56
244158,66,1,1071,10.815,179,Right,High,88,61,56,67
199386,74,1,1295,15.708,67 in,Right,High,77,74,75,71
258973,58,1,1031,10.19,70 in,Right,Medium,75,40,30,58
198868,70,1,1093,12.446,187,Right,Medium,46,34,28,36
261246,51,1,1008,10.272,195,Right,Low,35,21,17,21
237875,63,1,1071,10.272,180,Right,Low,51,32,27,31
228073,60,1,1021,11.359,183,Right,Medium,69,60,63,55
242118,76,1,1865,29.843,174,Left,High,83,73,70,80
258919,62,1,1064,10.272,187,Right,Medium,49,40,34,41
231521,77,2,2226,32.017,70 in,Right,High,55,73,70,76
191572,68,1,1058,13.534,186,Left,Medium,73,58,60,64
213228,69,1,1114,12.99,163,Right,Medium,74,58,49,70
222191,59,1,1015,11.359,177,Right,Medium,80,54,51,60
258917,63,1,1078,10.272,177,Left,Medium,68,53,56,66
189703,70,1,1093,10,166,Right,Medium,68,70,72,76
243857,68,1,1093,10,163,Left,High,78,38,34,66
258642,61,1,1053,10.272,184,Right,Low,62,31,24,33
208953,61,1,1016,11.359,71 in,Right,Medium,59,50,47,50
168651,82,3,2334,30.93,184,Right,Medium,57,79,77,79
180409,69,1,1049,13.534,192,Right,Medium,38,59,47,57
206085,72,1,1201,24.406,70 in,Right,High,78,67,64,77
233146,69,1,1086,12.99,178,Left,Medium,79,57,50,60
226759,63,1,1044,10.272,187,Right,Low,39,29,22,35
261672,59,1,1031,10.272,175,Right,Medium,77,59,57,64
260856,54,1,1017,10,175,Right,Medium,64,34,28,52
254243,62,1,1071,10.815,175,Right,High,66,62,63,66
207676,73,1,1215,16.252,179,Right,Medium,85,73,77,77
206073,61,1,1024,10.272,75 in,Right,Medium,67,49,45,54
263949,59,1,1039,10.815,192,Right,Medium,65,45,40,55
200443,70,1,1086,12.99,177,Left,Medium,64,64,58,64
262957,59,1,1031,10.109,180,Right,Medium,71,55,55,63
211927,73,1,1230,12.99,173,Left,Medium,71,67,65,75
191726,73,1,1107,10.082,189,Right,Medium,55,50,31,68
252785,62,1,1060,10.272,69 in,Right,Medium,73,38,37,63
243664,67,1,1086,11.903,67 in,Right,Medium,73,52,48,67
233885,71,1,1280,14.077,183,Right,Medium,78,44,23,41
240859,67,1,1172,12.99,187,Right,Low,61,35,24,39
241960,63,1,1078,10.272,180,Right,High,75,59,63,66
260492,60,1,1044,10.082,178,Right,Medium,72,58,59,64
243245,75,1,1901,14.077,175,Right,Medium,71,70,68,78
245058,72,1,1237,17.883,173,Right,High,72,67,66,74
256731,65,1,1078,13.534,74 in,Left,High,66,64,66,67
223297,73,1,1201,15.708,70 in,Right,Medium,69,59,46,69
237520,77,1,2154,10.272,182,Right,High,76,74,73,74
221620,66,1,1062,10.815,183,Right,Medium,76,54,53,63
255138,63,1,1037,11.359,183,Right,Medium,71,63,62,62
224019,73,1,1288,18.426,178,Right,Low,64,52,46,69
187154,63,1,1028,11.903,76 in,Left,Medium,51,20,15,37
256597,63,1,1049,10.272,69 in,Left,High,78,52,56,63
212501,77,2,1973,48.326,189,Right,High,61,72,66,73
176348,66,2,1019,10.815,182,Left,High,37,67,64,70
262379,54,1,1017,10,183,Right,Medium,67,29,29,46
263300,62,1,1058,10.272,189,Right,Medium,64,28,25,31
208502,71,1,1122,23.863,178,Right,Medium,73,39,26,66
262913,51,1,1010,10,181,Right,Medium,67,41,34,53
242406,68,1,1172,11.359,73 in,Right,Medium,68,67,70,67
245863,61,1,1049,10.027,70 in,Right,Medium,66,33,34,65
240608,60,1,1037,10.815,73 in,Left,High,71,28,25,43
230206,78,1,1540,29.843,169,Right,High,92,56,50,75
262635,63,1,1037,10.272,187,Right,Medium,62,46,39,52
210897,79,1,2478,18.426,72 in,Right,High,72,53,52,63
244391,73,1,1338,30.386,178,Right,High,88,76,78,74
238319,69,1,1215,15.708,175,Right,High,76,42,41,61
261916,51,1,1008,10.272,180,Right,High,60,50,53,52
184990,69,1,1051,11.903,69 in,Right,High,80,59,59,67
242594,63,1,1049,10.815,177,Right,Medium,59,58,56,61
258139,60,1,1048,11.359,168,Right,Medium,68,52,56,69
259634,61,1,1049,11.903,173,Left,High,69,29,28,58
247764,63,1,1078,14.621,176,Right,High,69,43,45,57
221383,65,1,1058,10.815,68 in,Right,High,80,60,59,69
241032,69,1,1129,12.446,68 in,Right,Medium,66,56,55,72
261986,49,1,1005,10.815,178,Right,Medium,61,37,33,48
240917,51,1,1008,10.272,178,Right,Medium,62,42,33,48
263461,56,1,1021,10,73 in,Right,Medium,49,30,31,39
242684,63,1,1053,10.815,175,Right,High,75,56,56,67
219293,73,1,1259,26.037,191,Right,Medium,67,49,52,46
184477,71,2,,,73 in,Right,Low,51,41,19,39
193429,69,1,1086,18.97,171,Right,High,70,64,59,77
207558,63,1,1033,10.272,183,Right,Medium,69,61,59,60
199750,65,1,1049,11.903,172,Right,High,79,57,55,66
252259,67,1,1172,11.359,175,Left,Medium,65,60,60,71
193201,70,1,1100,23.863,173,Left,High,76,67,60,74
264080,53,1,1014,10,179,Right,Medium,68,36,31,47
243116,53,1,1016,10,71 in,Right,Medium,72,49,55,49
248694,55,1,1019,11.903,187,Right,Medium,46,47,41,56
259584,65,1,1122,11.903,179,Left,Medium,65,49,43,66
259869,58,1,1031,10,71 in,Right,High,77,43,43,55
190178,64,1,1033,10.272,188,Right,Medium,62,49,46,54
248808,69,1,1230,13.534,175,Right,High,69,50,45,66
231247,74,1,1576,18.97,179,Left,High,81,64,58,75
241731,70,1,1122,16.252,69 in,Right,Medium,77,67,70,72
205201,76,1,1612,21.144,191,Right,Medium,66,70,65,73
213905,69,1,1129,20.601,193,Right,High,69,69,69,68
189655,70,1,1093,11.903,187,Right,High,66,68,71,63
263412,52,1,1011,10,167,Left,Medium,65,28,29,52
234514,72,1,1136,16.795,180,Right,Medium,70,46,35,67
189619,69,1,1093,17.339,69 in,Right,Medium,66,55,53,67
264252,55,1,1019,10,66 in,Left,Medium,69,28,29,49
215437,72,1,1179,20.057,175,Right,Medium,79,26,20,65
199689,72,1,1165,16.252,71 in,Right,High,77,69,69,71
256370,68,1,1093,11.359,182,Right,High,86,63,65,65
190199,73,1,1187,15.165,178,Right,Medium,64,71,69,67
239948,67,1,1143,16.795,69 in,Left,Medium,78,56,55,65
206086,71,1,1165,13.534,183,Left,High,76,52,51,64
224808,73,1,1201,22.775,74 in,Left,Medium,53,27,30,38
255547,53,1,1013,10.163,186,Left,Medium,57,38,40,51
262224,55,1,1021,10,175,Right,High,67,45,47,53
234943,82,2,4319,29.299,73 in,Right,Medium,64,72,70,83
223652,72,1,1208,20.601,179,Left,Medium,74,60,61,73
231410,78,1,3272,26.037,67 in,Right,High,78,69,69,82
256700,62,1,1064,10.272,69 in,Left,Medium,77,56,58,63
244522,63,1,1051,10.815,70 in,Right,Medium,76,62,60,66
208053,76,1,1576,33.648,175,Right,High,82,71,69,75
215270,76,2,1540,15.165,68 in,Right,Medium,71,71,70,78
246951,66,1,1100,10.815,178,Left,High,79,63,62,68
235673,69,1,1208,14.077,183,Right,Medium,48,31,26,45
238743,66,1,1136,11.903,193,Right,Medium,77,66,68,66
264572,62,1,1064,10,69 in,Left,High,71,56,55,62
224294,75,1,1612,24.95,175,Right,Medium,68,63,61,77
205114,75,1,1252,15.165,169,Right,Medium,78,69,65,81
194092,67,1,1062,12.99,71 in,Left,High,71,61,57,66
264321,63,1,1078,10.815,182,Left,Medium,69,62,67,67
263733,63,1,1049,10.272,190,Right,Medium,65,30,20,49
201417,78,1,1901,51.588,182,Right,High,68,64,62,74
235782,70,1,1165,14.077,188,Left,Medium,69,53,46,71
139860,72,2,1030,14.621,68 in,Left,Low,50,44,36,51
246759,62,1,1037,10.272,195,Right,Medium,66,32,30,48
237769,66,1,1086,14.077,180,Right,High,79,64,64,69
211739,68,1,1093,14.077,69 in,Right,Medium,68,57,64,72
228810,66,1,1069,11.359,70 in,Right,Medium,69,51,54,74
231443,83,3,4968,99.428,178,Left,High,93,77,75,89
245692,64,1,1058,10.815,67 in,Left,High,78,55,50,69
205225,66,1,1049,11.903,72 in,Right,Low,57,40,37,45
244858,63,1,1071,11.359,177,Right,Medium,69,43,36,61
234586,63,1,1026,11.903,168,Right,Medium,57,55,55,63
258806,57,1,1026,10.815,74 in,Right,Medium,69,29,26,31
242435,59,1,1035,10.272,194,Left,Medium,53,35,29,36
196953,65,1,1046,11.903,193,Right,Medium,70,38,32,47
206219,73,1,1201,21.144,180,Left,Medium,75,40,34,58
248559,61,1,1033,11.359,188,Left,Medium,60,31,30,51
199191,71,1,1114,17.883,70 in,Right,Low,75,39,33,59
261901,51,1,1008,10.272,73 in,Right,Medium,57,26,22,23
219683,80,3,2767,52.132,181,Right,High,66,77,75,76
234153,81,2,4716,30.93,71 in,Right,Medium,78,77,78,80
235151,69,1,1086,12.99,185,Left,High,67,54,47,65
263241,59,1,1031,10.082,67 in,Right,High,79,50,51,57
256271,67,1,1062,12.446,74 in,Right,Medium,61,49,46,53
230829,74,1,1576,15.165,175,Right,Medium,81,44,43,68
248574,64,1,1100,12.446,69 in,Right,Medium,69,60,59,69
255793,60,1,1039,10,66 in,Left,High,76,52,51,65
264264,54,1,1019,10.815,68 in,Left,High,71,49,52,51
228225,68,1,1107,11.903,71 in,Right,Medium,75,40,33,59
203884,71,1,1129,22.775,184,Right,Low,61,32,26,62
259144,59,1,1033,10.272,184,Left,Medium,75,52,51,59
262447,57,1,1016,10.815,194,Right,Medium,39,57,60,44
163828,70,1,1055,13.534,71 in,Right,High,64,73,76,67
222840,67,1,1086,11.359,185,Left,Medium,79,44,38,58
263731,55,1,1021,10,71 in,Right,High,69,47,46,59
212153,77,2,1721,49.413,74 in,Right,Medium,53,63,54,75
262163,54,1,1015,10.272,72 in,Right,Medium,62,32,25,51
251830,61,1,1058,10.272,180,Right,Medium,81,44,32,59
194791,56,1,1009,10.027,67 in,Right,High,72,54,51,58
252030,65,1,1107,10.815,186,Right,High,54,37,31,55
230263,70,1,1114,14.621,175,Left,Medium,80,58,62,68
198147,68,1,1062,12.99,177,Right,High,57,38,27,52
236006,62,1,1039,10.054,168,Right,Medium,74,56,54,66
214884,68,1,1071,11.903,189,Right,Medium,46,42,34,48
225545,62,1,1040,10,172,Right,High,65,56,56,65
241277,61,1,1053,10.272,72 in,Right,High,74,60,62,59
239586,63,1,1035,10.815,192,Right,Medium,60,22,17,28
253779,61,1,1024,10,176,Right,Medium,64,50,44,60
233927,81,2,3777,45.064,180,Left,High,74,75,74,85
254872,60,1,1014,10,182,Right,Medium,69,47,42,52
229375,68,1,1136,12.99,193,Right,Medium,75,65,67,65
244669,67,1,1165,10.815,73 in,Right,Medium,64,53,49,66
244204,70,1,1165,10,194,Right,Medium,67,35,27,57
224616,63,1,1035,12.99,71 in,Right,Medium,77,60,59,59
198150,69,1,1100,12.446,181,Right,High,66,69,69,67
259921,66,1,1086,10.272,73 in,Right,Medium,63,68,70,59
192012,67,1,1069,17.339,192,Right,Medium,36,40,40,45
232462,69,1,1078,12.446,171,Right,High,71,70,70,68
206144,59,1,1016,10.027,173,Left,Medium,78,59,65,60
253824,67,1,1093,10,72 in,Right,Medium,72,61,57,63
183280,72,3,1044,14.621,190,Right,Medium,46,48,45,56
262548,61,1,1022,10.163,71 in,Right,Medium,70,58,60,62
236600,74,1,1648,36.366,180,Right,Medium,77,34,30,70
212992,68,1,1086,13.534,190,Right,High,70,65,66,67
257930,48,1,1004,11.359,68 in,Right,Medium,53,50,55,39
201144,76,2,1360,18.426,73 in,Right,Medium,50,63,54,72
186839,66,1,1037,11.359,178,Right,Medium,72,65,64,65
217202,62,1,1033,11.359,180,Right,Medium,70,62,60,64
258703,54,1,1019,10.217,71 in,Right,Medium,67,54,56,55
258440,54,1,1015,10.027,72 in,Right,Medium,67,32,28,42
246937,67,1,1165,10.815,171,Right,High,93,57,60,68
255971,65,1,1129,10.815,182,Right,Medium,63,48,39,63
263810,62,1,1058,10.815,179,Right,High,73,55,55,67
262672,63,1,1078,11.359,71 in,Right,Medium,66,57,58,67
257495,55,1,1021,10.272,172,Right,High,81,51,53,56
244376,72,1,1252,10.082,72 in,Right,Medium,64,63,66,69
242325,64,1,1048,10.815,191,Right,Medium,58,49,48,62
248482,61,1,1049,12.446,181,Right,Medium,74,33,25,50
214038,69,1,1114,10.272,73 in,Right,Medium,58,46,32,45
189946,74,1,1223,20.057,69 in,Right,Medium,45,47,41,72
257811,60,1,1035,10.272,71 in,Right,Medium,69,48,45,58
253777,68,1,1114,10,68 in,Right,Medium,70,67,67,71
245850,73,1,1172,10.19,186,Right,Medium,62,63,61,75
236987,80,2,3236,26.037,184,Right,Medium,74,50,39,70
239523,65,1,1058,10.815,76 in,Right,Medium,36,30,25,34
261315,56,1,1022,10,182,Left,Medium,69,36,32,53
229831,69,1,1143,14.621,69 in,Left,High,67,47,50,66
240576,66,1,1071,12.446,162,Right,Medium,75,56,53,71
153079,87,4,4680,151.073,68 in,Right,High,71,89,93,86
247674,62,1,1069,10.815,179,Right,High,79,58,55,65
236818,60,1,1039,10.272,70 in,Left,Medium,67,54,54,61
261765,61,1,1051,10,174,Right,Medium,68,49,46,65
212269,76,2,1685,17.339,184,Right,Medium,72,68,64,76
263466,58,1,1033,10,175,Left,High,77,56,61,69
254002,55,1,1021,10.272,182,Right,Medium,68,51,48,55
209885,67,1,,,186,Right,High,80,67,67,69
206222,72,1,1136,16.795,71 in,Left,Medium,66,52,49,55
254909,75,1,1793,10.163,69 in,Left,High,85,55,52,78
257380,64,1,1093,10.815,182,Right,Medium,67,34,32,59
263996,58,1,1031,10.054,183,Left,Medium,62,54,55,57
243582,56,1,1021,10,174,Right,Medium,56,57,57,57
200812,63,1,1028,10.815,189,Right,Medium,62,53,52,55
238050,74,1,1612,26.581,174,Right,High,94,68,70,80
232258,57,1,1010,11.359,185,Right,Medium,65,56,55,59
241933,70,1,1259,14.621,173,Right,Medium,70,65,65,70
222350,66,1,1060,11.359,179,Left,Medium,78,61,62,65
232090,64,1,1053,11.359,73 in,Right,Medium,52,60,59,63
223879,71,1,1114,10.245,185,Left,High,68,73,75,65
196935,71,1,1129,18.426,189,Left,Low,59,28,18,55
213565,83,3,4463,48.326,171,Left,High,82,76,75,88
237335,65,1,1114,16.795,70 in,Left,Medium,68,57,54,73
264067,54,1,1016,10.245,175,Right,High,67,51,52,58
243615,60,1,1019,10.272,189,Left,Medium,60,38,28,56
186783,69,1,1062,14.621,73 in,Right,Medium,73,66,66,70
230523,64,1,1026,11.903,177,Left,Medium,56,68,74,66
203128,71,1,1114,15.708,72 in,Right,Medium,57,55,49,65
247196,57,1,1003,10.815,175,Right,Medium,64,48,48,55
246137,62,1,1066,12.99,184,Right,Medium,74,33,29,62
256858,57,1,1028,10.272,72 in,Right,Medium,65,44,42,58
201707,69,1,,,183,Right,Medium,70,35,24,56
247112,67,1,1107,11.903,180,Right,Medium,66,47,40,64
232665,79,1,2695,25.494,69 in,Right,Medium,47,60,49,72
260248,69,1,1100,12.446,176,Right,High,76,71,68,66
259483,54,1,1016,10.163,70 in,Right,Medium,70,55,53,56
153060,73,1,1039,14.077,74 in,Left,High,55,52,42,54
258441,62,1,1058,10.19,72 in,Left,Medium,62,28,25,39
243047,60,1,1042,14.077,182,Right,Medium,68,61,65,62
234638,60,1,1035,10.245,73 in,Right,Medium,71,60,67,52
247125,60,1,1033,10.272,178,Left,Medium,74,37,28,65
240068,65,1,1057,12.99,174,Right,Medium,79,56,60,63
229927,80,2,3164,32.017,72 in,Left,Medium,74,64,61,77
263020,62,1,1031,11.359,184,Right,Medium,61,36,25,42
255564,60,1,1042,10.082,174,Left,High,68,46,46,68
248253,52,1,1014,10,64 in,Right,Medium,79,44,42,56
220600,67,1,1078,11.359,69 in,Left,High,67,52,42,55
237913,65,1,1055,10.272,180,Right,Medium,68,20,12,53
230506,69,1,1136,14.077,174,Left,Medium,72,73,77,77
262790,63,1,1049,10.815,181,Right,Medium,61,40,41,63
236191,67,1,1078,12.446,73 in,Right,Medium,71,65,70,66
261016,65,1,1069,11.359,70 in,Left,Medium,74,50,47,58
244973,72,1,1360,16.252,180,Right,High,68,64,63,71
246928,70,1,1259,17.339,178,Left,High,74,60,65,71
209610,70,1,1069,16.252,166,Right,Medium,70,53,40,59
259405,63,1,1078,11.359,70 in,Right,Medium,70,51,50,62
196871,64,1,1016,10,163,Left,High,61,56,57,67
248604,63,1,1071,11.903,66 in,Left,High,81,41,35,60
262804,61,1,1026,10.272,184,Right,Medium,73,50,49,58
214980,68,1,1071,10.272,71 in,Right,Medium,65,67,68,62
264366,53,1,1014,10,70 in,Right,High,64,24,21,51
244271,70,1,1143,15.165,184,Right,Medium,69,58,55,61
257411,63,1,1071,10.272,185,Right,Medium,70,54,51,69
245628,61,1,1049,11.359,74 in,Right,Low,46,30,27,40
190589,70,1,1107,16.252,180,Right,Medium,68,65,62,69
257953,54,1,1017,10,180,Right,Low,63,42,37,55
255049,57,1,1028,10.272,66 in,Right,Medium,85,46,41,68
240201,68,1,1194,11.903,70 in,Left,Medium,69,61,59,68
200529,76,2,1432,28.755,187,Right,High,74,75,73,81
258361,66,1,1086,11.359,193,Left,Medium,82,29,24,40
228762,66,1,1093,11.359,71 in,Right,Medium,74,46,40,65
194015,69,1,1078,16.252,188,Left,Medium,51,58,56,56
228061,60,1,1014,11.359,69 in,Right,High,78,57,57,62
