Order_Id,Type_of_Payment,Days_for_shipment,Sales_per_customer,Delivery_Status,Late_delivery,Category_Name,Customer_Id,Customer_Segment,Customer_Age,Order_Item_Discount,Order_Status,Product_Name,Product_Price,Shipping_Mode
22792,DEBIT,4,116.9899979,Advance shipping,0,Men's Footwear,7454,Corporate,63,13,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
24438,DEBIT,4,116.9899979,Shipping on time,0,Men's Footwear,12038,Corporate,64,13,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
27957,DEBIT,4,116.9899979,Advance shipping,0,Men's Footwear,4618,Corporate,35,13,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
26821,DEBIT,4,116.9899979,Advance shipping,0,Men's Footwear,7795,Corporate,32,13,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
21868,DEBIT,4,116.9899979,Shipping on time,0,Men's Footwear,11979,Corporate,32,13,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
47899,DEBIT,4,53.99000168,Late delivery,1,Cleats,1695,Corporate,66,6,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
27918,DEBIT,4,52.79000092,Shipping on time,0,Cleats,11286,Corporate,58,7.199999809,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
22900,DEBIT,4,114.3899994,Late delivery,1,Men's Footwear,4357,Corporate,49,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
30997,DEBIT,4,114.3899994,Advance shipping,0,Men's Footwear,3029,Corporate,26,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
26183,DEBIT,4,114.3899994,Shipping on time,0,Men's Footwear,9769,Corporate,40,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
24314,DEBIT,4,114.3899994,Late delivery,1,Men's Footwear,3567,Corporate,70,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
21267,DEBIT,4,114.3899994,Advance shipping,0,Men's Footwear,5582,Corporate,51,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
31169,DEBIT,4,114.3899994,Late delivery,1,Men's Footwear,1293,Corporate,58,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
30712,DEBIT,4,114.3899994,Advance shipping,0,Men's Footwear,6855,Corporate,71,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
27207,DEBIT,4,114.3899994,Advance shipping,0,Men's Footwear,10026,Corporate,51,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
76847,DEBIT,4,189.9199982,Advance shipping,0,Women's Clothing,20400,Corporate,30,25.89999962,COMPLETE,Summer dresses,215.8200073,Standard Class
21906,DEBIT,4,114.3899994,Advance shipping,0,Men's Footwear,6961,Corporate,74,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
21407,DEBIT,4,114.3899994,Advance shipping,0,Men's Footwear,6956,Corporate,72,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
25050,DEBIT,4,114.3899994,Late delivery,1,Men's Footwear,10082,Corporate,73,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
24438,DEBIT,4,114.3899994,Shipping on time,0,Men's Footwear,12038,Corporate,32,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
23807,DEBIT,4,114.3899994,Advance shipping,0,Men's Footwear,1839,Corporate,65,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
21349,DEBIT,4,114.3899994,Late delivery,1,Men's Footwear,10155,Corporate,58,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
22224,DEBIT,4,114.3899994,Late delivery,1,Men's Footwear,1098,Corporate,45,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
49806,DEBIT,4,52.79000092,Advance shipping,0,Cleats,3172,Corporate,28,7.199999809,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
47044,DEBIT,4,114.3899994,Late delivery,1,Men's Footwear,5536,Corporate,65,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
41676,DEBIT,4,114.3899994,Advance shipping,0,Men's Footwear,11372,Corporate,69,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
49598,DEBIT,4,114.3899994,Shipping on time,0,Men's Footwear,4005,Corporate,60,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
42130,DEBIT,4,113.0899963,Late delivery,1,Men's Footwear,11632,Corporate,55,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
26036,DEBIT,4,52.18999863,Advance shipping,0,Cleats,10891,Corporate,53,7.800000191,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
29746,DEBIT,4,113.0899963,Advance shipping,0,Men's Footwear,11924,Corporate,68,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
27457,DEBIT,4,113.0899963,Advance shipping,0,Men's Footwear,4813,Corporate,49,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
21309,DEBIT,4,113.0899963,Late delivery,1,Men's Footwear,11801,Corporate,42,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
23267,DEBIT,4,113.0899963,Advance shipping,0,Men's Footwear,6156,Corporate,57,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
23706,DEBIT,4,52.18999863,Advance shipping,0,Cleats,1763,Corporate,29,7.800000191,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
27729,DEBIT,4,113.0899963,Late delivery,1,Men's Footwear,6721,Corporate,36,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
30519,DEBIT,4,113.0899963,Late delivery,1,Men's Footwear,12205,Corporate,27,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
21267,DEBIT,4,113.0899963,Advance shipping,0,Men's Footwear,5582,Corporate,48,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
30658,DEBIT,4,113.0899963,Shipping on time,0,Men's Footwear,10790,Corporate,45,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
30323,DEBIT,4,113.0899963,Shipping on time,0,Men's Footwear,11922,Corporate,31,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
30712,DEBIT,4,113.0899963,Advance shipping,0,Men's Footwear,6855,Corporate,25,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
30044,DEBIT,4,113.0899963,Late delivery,1,Men's Footwear,10438,Corporate,47,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
74194,DEBIT,4,51.40000153,Late delivery,1,Baby ,17747,Corporate,75,7.679999828,COMPLETE,Baby sweater,59.08000183,Standard Class
72458,DEBIT,4,183.4400024,Shipping on time,0,Men's Clothing,16011,Corporate,70,27.40999985,COMPLETE,Men's gala suit,210.8500061,Standard Class
25050,DEBIT,4,113.0899963,Late delivery,1,Men's Footwear,10082,Corporate,70,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
74451,DEBIT,4,310.6799927,Advance shipping,0,Children's Clothing,18004,Corporate,51,46.41999817,COMPLETE,Children's heaters,357.1000061,Standard Class
22297,DEBIT,4,52.18999863,Advance shipping,0,Cleats,8,Corporate,59,7.800000191,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
24552,DEBIT,4,113.0899963,Advance shipping,0,Men's Footwear,3275,Corporate,52,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
44706,DEBIT,4,52.18999863,Advance shipping,0,Cleats,9023,Corporate,62,7.800000191,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
48950,DEBIT,4,113.0899963,Late delivery,1,Men's Footwear,8643,Corporate,74,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
47600,DEBIT,4,113.0899963,Late delivery,1,Men's Footwear,11797,Corporate,59,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
47044,DEBIT,4,113.0899963,Late delivery,1,Men's Footwear,5536,Corporate,71,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
43257,DEBIT,4,113.0899963,Advance shipping,0,Men's Footwear,4062,Corporate,50,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
49888,DEBIT,4,113.0899963,Shipping on time,0,Men's Footwear,6897,Corporate,44,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
42130,DEBIT,4,110.4899979,Late delivery,1,Men's Footwear,11632,Corporate,62,19.5,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
24752,DEBIT,4,110.4899979,Advance shipping,0,Men's Footwear,11892,Corporate,71,19.5,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
24548,DEBIT,4,110.4899979,Shipping on time,0,Men's Footwear,6763,Corporate,36,19.5,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
73906,DEBIT,4,183.4499969,Advance shipping,0,Women's Clothing,17459,Corporate,69,32.36999893,COMPLETE,Summer dresses,215.8200073,Standard Class
27729,DEBIT,4,110.4899979,Late delivery,1,Men's Footwear,6721,Corporate,31,19.5,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
28355,DEBIT,4,110.4899979,Late delivery,1,Men's Footwear,8622,Corporate,30,19.5,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
23456,DEBIT,4,110.4899979,Advance shipping,0,Men's Footwear,241,Corporate,31,19.5,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
74193,DEBIT,4,50.22000122,Shipping on time,0,Baby ,17746,Corporate,27,8.859999657,COMPLETE,Baby sweater,59.08000183,Standard Class
50466,DEBIT,4,110.4899979,Advance shipping,0,Men's Footwear,822,Corporate,59,19.5,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
50377,DEBIT,4,110.4899979,Advance shipping,0,Men's Footwear,6376,Corporate,27,19.5,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class
61855,DEBIT,4,454.9500122,Late delivery,1,Cardio Equipment,9557,Consumer,22,45,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
67415,DEBIT,4,449.9599915,Late delivery,1,Cardio Equipment,11397,Consumer,15,50,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
66794,DEBIT,4,449.9599915,Late delivery,1,Cardio Equipment,6999,Consumer,75,50,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
17467,DEBIT,4,449.9599915,Advance shipping,0,Cardio Equipment,10534,Consumer,18,50,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
16419,DEBIT,4,449.9599915,Late delivery,1,Cardio Equipment,6815,Consumer,61,50,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
65249,DEBIT,4,439.9599915,Late delivery,1,Cardio Equipment,2269,Consumer,28,59.99000168,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
17449,DEBIT,4,434.9599915,Late delivery,1,Cardio Equipment,10708,Consumer,49,64.98999786,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
63803,DEBIT,4,434.9599915,Shipping on time,0,Cardio Equipment,9119,Consumer,50,64.98999786,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
16969,DEBIT,4,127.5,Late delivery,1,Cardio Equipment,9500,Consumer,73,22.5,COMPLETE,Nike Women's Tempo Shorts,30,Standard Class
16369,DEBIT,4,424.9599915,Late delivery,1,Cardio Equipment,9910,Consumer,35,74.98999786,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
66702,DEBIT,4,419.9599915,Advance shipping,0,Cardio Equipment,5036,Consumer,60,79.98999786,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
10584,DEBIT,4,419.9599915,Late delivery,1,Cardio Equipment,2698,Consumer,52,79.98999786,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
17368,DEBIT,4,419.9599915,Shipping on time,0,Cardio Equipment,6220,Consumer,21,79.98999786,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
20291,DEBIT,4,134.3600006,Advance shipping,0,Electronics,1555,Consumer,17,25.59000015,COMPLETE,Under Armour Women's Ignite PIP VI Slide,31.98999977,Standard Class
14384,DEBIT,4,414.9599915,Late delivery,1,Cardio Equipment,6947,Consumer,75,84.98999786,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
64066,DEBIT,4,409.9599915,Advance shipping,0,Cardio Equipment,442,Consumer,69,89.98999786,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
67292,DEBIT,4,409.9599915,Advance shipping,0,Cardio Equipment,9671,Consumer,73,89.98999786,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
65855,DEBIT,4,409.9599915,Late delivery,1,Cardio Equipment,5283,Consumer,51,89.98999786,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
64531,DEBIT,4,409.9599915,Advance shipping,0,Cardio Equipment,3364,Consumer,62,89.98999786,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
19168,DEBIT,4,409.9599915,Shipping on time,0,Cardio Equipment,2170,Consumer,29,89.98999786,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
16299,DEBIT,4,399.9599915,Late delivery,1,Cardio Equipment,11348,Consumer,52,99.98999786,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
17228,DEBIT,4,399.9599915,Shipping on time,0,Cardio Equipment,10224,Consumer,36,99.98999786,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
68289,DEBIT,4,399.9599915,Late delivery,1,Cardio Equipment,7006,Consumer,60,99.98999786,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
47509,DEBIT,4,374.9599915,Late delivery,1,Cardio Equipment,7363,Consumer,16,60,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
17211,DEBIT,4,374.9599915,Advance shipping,0,Cardio Equipment,1595,Consumer,26,60,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
64894,DEBIT,4,374.9599915,Late delivery,1,Cardio Equipment,7492,Consumer,61,60,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
67818,DEBIT,4,374.9599915,Shipping on time,0,Cardio Equipment,9821,Consumer,27,60,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
16218,DEBIT,4,299.9500122,Shipping on time,0,Cleats,5246,Consumer,62,0,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
11391,DEBIT,4,299.9500122,Advance shipping,0,Cleats,558,Consumer,41,0,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
17386,DEBIT,4,299.9500122,Advance shipping,0,Cleats,1063,Consumer,22,0,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
11968,DEBIT,4,299.9500122,Shipping on time,0,Cleats,2610,Consumer,67,0,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
46305,DEBIT,4,296.9500122,Late delivery,1,Cleats,3964,Consumer,38,3,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
16218,DEBIT,4,296.9500122,Shipping on time,0,Cleats,5246,Consumer,43,3,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
19973,DEBIT,4,296.9500122,Shipping on time,0,Cleats,3868,Consumer,53,3,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
15787,DEBIT,4,296.9500122,Advance shipping,0,Cleats,3961,Consumer,31,3,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
11378,DEBIT,4,296.9500122,Shipping on time,0,Cleats,1261,Consumer,40,3,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
62260,DEBIT,4,296.9500122,Late delivery,1,Cleats,9341,Consumer,42,3,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
11083,DEBIT,4,296.9500122,Shipping on time,0,Cleats,2550,Consumer,39,3,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
65174,DEBIT,4,296.9500122,Late delivery,1,Cleats,12045,Consumer,72,3,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
44442,DEBIT,4,293.9500122,Advance shipping,0,Cleats,2719,Consumer,65,6,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
42783,DEBIT,4,293.9500122,Shipping on time,0,Cleats,7924,Consumer,15,6,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
64677,DEBIT,4,293.9500122,Advance shipping,0,Cleats,3206,Consumer,21,6,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
66219,DEBIT,4,293.9500122,Late delivery,1,Cleats,11945,Consumer,42,6,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
44816,DEBIT,4,290.9500122,Advance shipping,0,Cleats,3141,Consumer,44,9,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
47002,DEBIT,4,290.9500122,Advance shipping,0,Cleats,4596,Consumer,23,9,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
10502,DEBIT,4,290.9500122,Advance shipping,0,Cleats,3942,Consumer,54,9,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
63843,DEBIT,4,290.9500122,Shipping on time,0,Cleats,8065,Consumer,49,9,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
62237,DEBIT,4,290.9500122,Advance shipping,0,Cleats,6758,Consumer,71,9,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
13907,DEBIT,4,290.9500122,Advance shipping,0,Cleats,4842,Consumer,30,9,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
63576,DEBIT,4,287.9500122,Advance shipping,0,Cleats,581,Consumer,60,12,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
18448,DEBIT,4,287.9500122,Shipping on time,0,Cleats,4563,Consumer,50,12,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
17524,DEBIT,4,287.9500122,Late delivery,1,Cleats,9096,Consumer,40,12,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
19333,DEBIT,4,287.9500122,Shipping on time,0,Cleats,9813,Consumer,48,12,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
64150,DEBIT,4,284.9500122,Late delivery,1,Cleats,4612,Consumer,52,15,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
64920,DEBIT,4,284.9500122,Late delivery,1,Cleats,2492,Consumer,70,15,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
16378,DEBIT,4,283.4500122,Shipping on time,0,Cleats,1445,Consumer,47,16.5,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
67331,DEBIT,4,283.4500122,Advance shipping,0,Cleats,7327,Consumer,48,16.5,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
67037,DEBIT,4,283.4500122,Advance shipping,0,Cleats,8701,Consumer,59,16.5,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
63349,DEBIT,4,283.4500122,Late delivery,1,Cleats,7783,Consumer,39,16.5,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
19309,DEBIT,4,283.4500122,Late delivery,1,Cleats,5621,Consumer,33,16.5,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
49936,DEBIT,4,278.9500122,Advance shipping,0,Cleats,5767,Consumer,72,21,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
11749,DEBIT,4,278.9500122,Late delivery,1,Cleats,430,Consumer,16,21,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
49936,DEBIT,4,272.9500122,Advance shipping,0,Cleats,5767,Consumer,15,27,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
16767,DEBIT,4,272.9500122,Advance shipping,0,Cleats,10132,Consumer,38,27,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
61664,DEBIT,4,272.9500122,Late delivery,1,Cleats,7586,Consumer,36,27,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
63512,DEBIT,4,272.9500122,Advance shipping,0,Cleats,12350,Consumer,39,27,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
17726,DEBIT,4,269.9599915,Advance shipping,0,Cleats,2256,Consumer,14,30,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
12540,DEBIT,4,263.9599915,Late delivery,1,Cleats,6758,Consumer,64,35.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
14100,DEBIT,4,263.9599915,Late delivery,1,Cleats,1045,Consumer,40,35.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
16098,DEBIT,4,263.9599915,Shipping on time,0,Cleats,5939,Consumer,26,35.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
14660,DEBIT,4,263.9599915,Late delivery,1,Cleats,9371,Consumer,71,35.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
41718,DEBIT,4,263.9599915,Shipping on time,0,Cleats,7492,Consumer,39,35.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
64500,DEBIT,4,263.9599915,Late delivery,1,Cleats,11536,Consumer,69,35.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
10586,DEBIT,4,263.9599915,Advance shipping,0,Cleats,10129,Consumer,47,35.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
45291,DEBIT,4,260.9599915,Advance shipping,0,Cleats,7905,Consumer,74,38.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
15459,DEBIT,4,260.9599915,Late delivery,1,Cleats,8674,Consumer,27,38.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
16093,DEBIT,4,260.9599915,Shipping on time,0,Cleats,1902,Consumer,50,38.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
10584,DEBIT,4,260.9599915,Late delivery,1,Cleats,2698,Consumer,46,38.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
61596,DEBIT,4,260.9599915,Advance shipping,0,Cleats,1408,Consumer,58,38.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
68374,DEBIT,4,260.9599915,Late delivery,1,Cleats,10549,Consumer,42,38.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
50588,DEBIT,4,254.9600067,Shipping on time,0,Cleats,9172,Consumer,55,44.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
42087,DEBIT,4,254.9600067,Advance shipping,0,Cleats,3659,Consumer,37,44.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
13528,DEBIT,4,254.9600067,Shipping on time,0,Cleats,10827,Consumer,28,44.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
18135,DEBIT,4,254.9600067,Late delivery,1,Cleats,9146,Consumer,48,44.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
15199,DEBIT,4,254.9600067,Late delivery,1,Cleats,20,Consumer,20,44.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
68369,DEBIT,4,254.9600067,Late delivery,1,Cleats,8391,Consumer,22,44.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
46859,DEBIT,4,251.9600067,Late delivery,1,Cleats,7492,Consumer,53,47.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
63992,DEBIT,4,251.9600067,Advance shipping,0,Cleats,11510,Consumer,18,47.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
16969,DEBIT,4,251.9600067,Late delivery,1,Cleats,9500,Consumer,67,47.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
18120,DEBIT,4,248.9600067,Late delivery,1,Cleats,10821,Consumer,48,50.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
14544,DEBIT,4,248.9600067,Late delivery,1,Cleats,4727,Consumer,48,50.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
13991,DEBIT,4,248.9600067,Advance shipping,0,Cleats,10647,Consumer,29,50.99000168,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
906,TRANSFER,4,41.47999954,Advance shipping,0,Accessories,7141,Corporate,62,8.5,PENDING,Team Golf San Francisco Giants Putter Grip,24.98999977,Standard Class
5479,TRANSFER,4,26.21999931,Late delivery,1,Trade-In,6172,Corporate,53,5.760000229,PENDING,Glove It Imperial Golf Towel,15.98999977,Standard Class
51396,TRANSFER,4,51.18000031,Advance shipping,0,Electronics,2741,Corporate,25,12.80000019,PENDING,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,Standard Class
10116,TRANSFER,4,189.9799957,Shipping canceled,0,Cardio Equipment,1180,Corporate,55,10,CANCELED,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
1756,TRANSFER,4,185.9799957,Shipping canceled,0,Cardio Equipment,6875,Corporate,70,14,CANCELED,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
10014,TRANSFER,4,173.9799957,Shipping canceled,0,Cardio Equipment,10864,Corporate,63,26,CANCELED,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
